specs,price,color,mileage,bodytype,engine,model,city
"Used 2014 Honda Accord EX with FWD, Rear-View Camera, Cloth Seats","$15,996 ",Gray,"Mileage: 44,353 miles",Sedan,4 Cyl,2014 Honda Accord EX,WashingtonDC
"Used 2013 Ford Taurus SEL with AWD, Leather Seats, Alloy Wheels, Heated Seats, Handsfree/Bluetooth Integration","$12,996 ",White,"Mileage: 85,413 miles",Sedan,6 Cyl,2013 Ford Taurus SEL,WashingtonDC
"Used 2012 Subaru Forester 2.5X with AWD, Leather Seats, Handsfree/Bluetooth Integration","$13,496 ",Black,"Mileage: 88,205 miles",SUV,4 Cyl,2012 Subaru Forester 2.5X,WashingtonDC
"Used 2010 Toyota Sienna XLE Limited with AWD, Leather Seats, Third Row Seating, Navigation System, Rear-View Camera, DVD, Handsfree/Bluetooth Integration, Front Airbags (Driver)","$8,897 ",Silver,"Mileage: 177,911 miles",Minivan,6 Cyl,2010 Toyota Sienna XLE Limited,WashingtonDC
"Used 2014 Chevrolet Silverado 1500 LT with 4WD, Double Cab, Remote Start, Fog Lights, Trailer Hitch, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc)","$28,500 ",Silver,"Mileage: 32,178 miles",Pickup,8 Cyl,2014 Chevrolet Silverado 1500 LT,WashingtonDC
"Used 2014 Chevrolet Cruze LT with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering","$11,341 ",Blue,"Mileage: 24,766 miles",Sedan,4 Cyl,2014 Chevrolet Cruze LT,WashingtonDC
"Used 2014 GMC Acadia Denali with AWD, Remote Start, Leather Seats, Fog Lights, Trailer Hitch, Alloy Wheels, Third Row Seating, Navigation System, Keyless Entry, Cruise Control, Heated Seats","$29,997 ",White,"Mileage: 40,449 miles",SUV,6 Cyl,2014 GMC Acadia Denali,WashingtonDC
"Used 2008 Jeep Patriot Sport with 4WD, CD (Single Disc), Air Conditioning, MP3, Power Steering, AM/FM, Intermittent Wipers, Rear Window Defroster, Front Airbags (Driver)","$6,729 ",Green,"Mileage: 85,937 miles",SUV,4 Cyl,2008 Jeep Patriot Sport,WashingtonDC
"Used 2013 Chevrolet Equinox LS with AWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows","$11,927 ",Silver,"Mileage: 78,582 miles",SUV,4 Cyl,2013 Chevrolet Equinox LS,WashingtonDC
"Used 2014 Audi Q5 with AWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning","$34,999 ",Gray,"Mileage: 45,385 miles",SUV,6 Cyl,2014 Audi Q5,WashingtonDC
"Used 2014 Chevrolet Silverado 1500 Work Truck with 4WD, Double Cab, Trailer Hitch, Keyless Entry, Cruise Control, Towing Package, Split/Folding Seats, Air Conditioning, MP3, Power Steering, Power Windows","$24,684 ",Gray,"Mileage: 26,200 miles",Pickup,6 Cyl,2014 Chevrolet Silverado 1500 Work Truck,WashingtonDC
"Used 2014 Chevrolet Silverado 1500 LT with RWD, Double Cab, Remote Start, Fog Lights, Trailer Hitch, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Towing Package, Rear-View Camera","$25,500 ",White,"Mileage: 33,518 miles",Pickup,8 Cyl,2014 Chevrolet Silverado 1500 LT,WashingtonDC
"Used 2014 GMC Acadia SLE with AWD, Remote Start, Alloy Wheels, Third Row Seating, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, MP3, Satellite Radio","$26,968 ",White,"Mileage: 13,386 miles",SUV,6 Cyl,2014 GMC Acadia SLE,WashingtonDC
"Used 2015 Chevrolet Equinox LS with AWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows","$17,452 ",Black,"Mileage: 19,982 miles",SUV,4 Cyl,2015 Chevrolet Equinox LS,WashingtonDC
"Used 2014 GMC Acadia SLT with AWD, Remote Start, Leather Seats, Fog Lights, Alloy Wheels, Third Row Seating, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc)","$27,442 ",White,"Mileage: 35,771 miles",SUV,6 Cyl,2014 GMC Acadia SLT,WashingtonDC
"Used 2014 Cadillac SRX Luxury with AWD, Remote Start, Leather Seats, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera, Air Conditioning, MP3","$27,914 ",White,"Mileage: 22,312 miles",SUV,6 Cyl,2014 Cadillac SRX Luxury,WashingtonDC
"Used 2007 Buick LaCrosse CX with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes","$5,988 ",White,"Mileage: 120,406 miles",Sedan,6 Cyl,2007 Buick LaCrosse CX,WashingtonDC
"Used 2014 Jeep Grand Cherokee Limited Edition with 4WD, Remote Start, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Rear-View Camera","$26,977 ",Black,"Mileage: 29,835 miles",SUV,6 Cyl,2014 Jeep Grand Cherokee Limited Edition,WashingtonDC
"Used 2015 Ram 1500 with 4WD, Alloy Wheels, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering, Power Windows","$30,936 ",White,"Mileage: 5,500 miles",Pickup,8 Cyl,2015 Ram 1500,WashingtonDC
"Used 2017 Mercedes-Benz GLA 250 with AWD, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Air Conditioning, Power Windows, AM/FM, Trip Computer, Power Seat (Driver)","$34,999 ",Brown,"Mileage: 3,490 miles",SUV,4 Cyl,2017 Mercedes-Benz GLA 250,WashingtonDC
"Used 2014 Infiniti Q60 Sport with RWD, Leather Seats, Fog Lights, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, Power Windows","$27,999 ",Black,"Mileage: 46,892 miles",Convertible,6 Cyl,2014 Infiniti Q60 Sport,WashingtonDC
"Used 2014 GMC Terrain SLE with FWD, Remote Start, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3","$16,337 ",Red,"Mileage: 41,033 miles",SUV,4 Cyl,2014 GMC Terrain SLE,WashingtonDC
"Used 2014 Hyundai Sonata GLS with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, Trip Computer, Power Locks, Rear Window Defroster","$10,999 ",Blue,"Mileage: 63,030 miles",Sedan,4 Cyl,2014 Hyundai Sonata GLS,WashingtonDC
,"$166,994 ",Red,Mileage: 425 miles,Coupe,6 Cyl,2017 Acura NSX,WashingtonDC
"Used 2013 Lexus RX 350 with AWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, Power Windows, AM/FM, Trip Computer, Power Seat (Driver)","$25,999 ",Silver,"Mileage: 53,141 miles",SUV,6 Cyl,2013 Lexus RX 350,WashingtonDC
"Used 2014 Honda CR-V EX with AWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, Trip Computer","$17,999 ",Brown,"Mileage: 22,732 miles",SUV,4 Cyl,2014 Honda CR-V EX,WashingtonDC
"Used 2015 Honda Accord LX with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows","$14,477 ",Gray,"Mileage: 35,755 miles",Sedan,4 Cyl,2015 Honda Accord LX,WashingtonDC
"Used 2011 Honda CR-V EX with 4WD, Alloy Wheels, Keyless Entry, Cruise Control, Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM, 4-Wheel Disc Brakes","$12,217 ",White,"Mileage: 83,256 miles",SUV,4 Cyl,2011 Honda CR-V EX,WashingtonDC
"Used 2005 Chevrolet TrailBlazer LS with 4WD, Trailer Hitch, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM","$7,342 ",Blue,"Mileage: 86,116 miles",SUV,6 Cyl,2005 Chevrolet TrailBlazer LS,WashingtonDC
"Used 2014 Buick Regal Premium with FWD, Leather Seats, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, Satellite Radio, Power Windows","$16,799 ",Red,"Mileage: 35,908 miles",Sedan,4 Cyl,2014 Buick Regal Premium,WashingtonDC
"Used 2011 GMC Yukon XL 1500 with AWD, Leather Seats, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning","$19,989 ",Black,"Mileage: 133,679 miles",SUV,8 Cyl,2011 GMC Yukon XL 1500,WashingtonDC
"Used 2014 Chevrolet Malibu LT with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, Satellite Radio, Power Windows, AM/FM, Power Seat (Driver)","$13,877 ",Blue,"Mileage: 28,796 miles",Sedan,4 Cyl,2014 Chevrolet Malibu LT,WashingtonDC
"Used 2014 Chevrolet Silverado 1500 Work Truck with 4WD, Double Cab, Split/Folding Seats, Air Conditioning, Power Windows, AM/FM, Power Locks","$22,599 ",Blue,"Mileage: 42,646 miles",Pickup,6 Cyl,2014 Chevrolet Silverado 1500 Work Truck,WashingtonDC
"Used 2014 Honda Pilot EXL with 4WD, Leather Seats, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera, Air Conditioning, Power Windows","$26,990 ",Gray,"Mileage: 28,279 miles",SUV,6 Cyl,2014 Honda Pilot EXL,WashingtonDC
"Used 2014 Chevrolet Equinox LT with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, Satellite Radio, Power Windows, AM/FM, Power Seat (Driver)","$17,875 ",Blue,"Mileage: 27,654 miles",SUV,6 Cyl,2014 Chevrolet Equinox LT,WashingtonDC
"Used 2011 GMC Acadia SLE with FWD, Remote Start, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, DVD, Air Conditioning, Power Windows, AM/FM","$9,699 ",Red,"Mileage: 138,578 miles",SUV,6 Cyl,2011 GMC Acadia SLE,WashingtonDC
"Used 2014 Chevrolet Malibu LS with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Satellite Radio, Power Windows, AM/FM, Power Locks, Rear Window Defroster","$12,890 ",Blue,"Mileage: 26,071 miles",Sedan,4 Cyl,2014 Chevrolet Malibu LS,WashingtonDC
"Used 2015 Buick Encore Convenience with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, Satellite Radio, Power Windows, AM/FM, Power Seat (Driver)","$17,924 ",Red,"Mileage: 17,345 miles",SUV,4 Cyl,2015 Buick Encore Convenience,WashingtonDC
"Used 2013 GMC Sierra 2500HD Denali with 4WD, Remote Start, Leather Seats, Power Sun/Moonroof, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Rear-View Camera","$45,990 ",Black,"Mileage: 38,922 miles",Pickup,8 Cyl,2013 GMC Sierra 2500HD Denali,WashingtonDC
"Used 2012 Jeep Compass Sport with 4WD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM","$10,490 ",Blue,"Mileage: 78,148 miles",SUV,4 Cyl,2012 Jeep Compass Sport,WashingtonDC
"Used 2014 Nissan Sentra S with FWD, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM, Aux Audio Adapter, Power Locks, Front Airbags (Driver)","$9,990 ",Black,"Mileage: 34,566 miles",Sedan,4 Cyl,2014 Nissan Sentra S,WashingtonDC
"Used 2015 Ford Fusion SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering","$14,490 ",Black,"Mileage: 52,682 miles",Sedan,4 Cyl,2015 Ford Fusion SE,WashingtonDC
"Used 2013 Hyundai Elantra GLS with FWD, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering","$8,490 ",Black,"Mileage: 79,331 miles",Sedan,4 Cyl,2013 Hyundai Elantra GLS,WashingtonDC
"Used 2010 Land Rover Range Rover HSE with 4WD, Leather Seats, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Towing Package, Rear-View Camera, DVD, Air Conditioning","$19,990 ",Gray,"Mileage: 98,977 miles",SUV,8 Cyl,2010 Land Rover Range Rover HSE,WashingtonDC
"Used 2014 Volvo S60 T5 with AWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM","$13,990 ",Silver,"Mileage: 92,022 miles",Sedan,5 Cyl,2014 Volvo S60 T5,WashingtonDC
"Used 2010 Land Rover Range Rover HSE with 4WD, Leather Seats, Alloy Wheels, Navigation System, Keyless Entry, Cruise Control, Heated Seats, Towing Package, Rear-View Camera, DVD, Air Conditioning","$19,990 ",Gray,"Mileage: 98,977 miles",SUV,8 Cyl,2010 Land Rover Range Rover HSE,WashingtonDC
"Used 2015 Ford Fusion SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio, Cloth Seats, Power Steering","$14,490 ",Black,"Mileage: 52,682 miles",Sedan,4 Cyl,2015 Ford Fusion SE,WashingtonDC
"Used 2015 Toyota Tacoma SR5 with 4WD, Double Cab, Trailer Hitch, Alloy Wheels, Cruise Control, CD (Single Disc), Rear-View Camera, Air Conditioning, MP3, Satellite Radio, Cloth Seats","$27,990 ",Black,"Mileage: 21,701 miles",Pickup,6 Cyl,2015 Toyota Tacoma SR5,WashingtonDC
"Used 2012 Jeep Compass Sport with 4WD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, MP3, Cloth Seats, Power Steering, Power Windows, AM/FM","$10,490 ",Blue,"Mileage: 78,148 miles",SUV,4 Cyl,2012 Jeep Compass Sport,WashingtonDC
"Used 2014 Honda Civic LX with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, Trip Computer, Power Locks, Rear Window Defroster, Front Airbags (Driver)","$10,995 ",Gray,"Mileage: 58,949 miles",Sedan,4 Cyl,2014 Honda Civic LX,WashingtonDC
"Used 2015 Audi A3 2.0T with AWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows","$19,995 ",Black,"Mileage: 40,549 miles",Sedan,4 Cyl,2015 Audi A3 2.0T,WashingtonDC
,"$15,995 ",Gray,"Mileage: 40,246 miles",SUV,6 Cyl,2013 Nissan Murano S,WashingtonDC
"Used 2014 Nissan Altima SV with FWD, Remote Start, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, Trip Computer, Power Seat (Driver)","$12,595 ",Red,"Mileage: 43,987 miles",Sedan,4 Cyl,2014 Nissan Altima SV,WashingtonDC
"Used 2005 Toyota Camry XLE with FWD, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Keyless Entry, Cruise Control, Split/Folding Seats, Air Conditioning, Power Windows, AM/FM, Trip Computer","$7,595 ",Unspecified,"Mileage: 69,461 miles",Sedan,6 Cyl,2005 Toyota Camry XLE,WashingtonDC
,"$10,295 ",Blue,"Mileage: 50,766 miles",Sedan,4 Cyl,2012 Toyota Corolla S,WashingtonDC
"Used 2015 Nissan Sentra SV with FWD, Navigation System, Cruise Control, Split/Folding Seats, Air Conditioning, Power Windows, AM/FM, Trip Computer, Intermittent Wipers, Rear Window Defroster, Front Airbags (Driver)","$11,595 ",Gray,"Mileage: 22,347 miles",Sedan,4 Cyl,2015 Nissan Sentra SV,WashingtonDC
"Used 2014 Hyundai Santa Fe Sport with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, Trip Computer, Power Locks, Rear Window Defroster","$14,995 ",Black,"Mileage: 53,474 miles",SUV,4 Cyl,2014 Hyundai Santa Fe Sport,WashingtonDC
"Used 2014 Kia Forte EX with FWD, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Air Conditioning, Power Windows, Trip Computer, Power Locks, Rear Window Defroster","$10,495 ",White,"Mileage: 35,185 miles",Sedan,4 Cyl,2014 Kia Forte EX,WashingtonDC
"Used 2012 Subaru Impreza with AWD, Leather Seats, Fog Lights, Alloy Wheels, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows","$10,595 ",Blue,"Mileage: 92,182 miles",Sedan,4 Cyl,2012 Subaru Impreza,WashingtonDC
"Used 2014 Ford Focus SE with FWD, Alloy Wheels, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, Trip Computer, Power Locks, Rear Window Defroster","$10,295 ",Gray,"Mileage: 27,800 miles",Sedan,4 Cyl,2014 Ford Focus SE,WashingtonDC
"Used 2014 Honda Civic LX with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, Trip Computer, Power Locks, Rear Window Defroster, Front Airbags (Driver)","$11,995 ",Gray,"Mileage: 37,730 miles",Sedan,4 Cyl,2014 Honda Civic LX,WashingtonDC
"Used 2013 Nissan Sentra SV with FWD, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, AM/FM, Trip Computer, Intermittent Wipers, Power Locks","$10,595 ",Gray,"Mileage: 33,429 miles",Sedan,4 Cyl,2013 Nissan Sentra SV,WashingtonDC
"Used 2013 Honda Odyssey Touring with FWD, Leather Seats, Fog Lights, Power Sun/Moonroof, Alloy Wheels, Third Row Seating, Navigation System, Keyless Entry, Cruise Control, Heated Seats, CD (Single Disc)","$20,595 ",Black,"Mileage: 83,030 miles",Minivan,6 Cyl,2013 Honda Odyssey Touring,WashingtonDC
"Used 2012 Toyota Camry L with FWD, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, AM/FM, Trip Computer, Intermittent Wipers, Power Locks, Rear Window Defroster","$10,595 ",Silver,"Mileage: 75,669 miles",Sedan,4 Cyl,2012 Toyota Camry L,WashingtonDC
"Used 2013 Nissan Rogue with AWD, Leather Seats, Keyless Entry, Cruise Control, CD (Single Disc), Split/Folding Seats, Air Conditioning, Power Windows, AM/FM, Trip Computer, Intermittent Wipers","$12,595 ",Gray,"Mileage: 88,034 miles",SUV,4 Cyl,2013 Nissan Rogue,WashingtonDC
"Used 2014 BMW X3 xDrive28i with AWD, Navigation System, Rear-View Camera","$26,950 ",Blue,"Mileage: 38,468 miles",SUV,4 Cyl,2014 BMW X3 xDrive28i,WashingtonDC
"Used 2014 BMW X1 xDrive28i with AWD, Navigation System, Keyless Entry, Rear-View Camera, Satellite Radio, Handsfree/Bluetooth Integration","$21,450 ",Black,"Mileage: 40,597 miles",SUV,4 Cyl,2014 BMW X1 xDrive28i,WashingtonDC
"Used 2014 Toyota Camry XLE with FWD, Heated Seats, Rear-View Camera, Handsfree/Bluetooth Integration","$15,950 ",Gray,"Mileage: 35,014 miles",Sedan,4 Cyl,2014 Toyota Camry XLE,WashingtonDC
"Used 2016 Mazda Mazda3 i Sport with FWD, Keyless Entry, Cruise Control, Rear-View Camera, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, Power Windows, AM/FM, Aux Audio Adapter","$12,694 ",Silver,"Mileage: 41,646 miles",Sedan,4 Cyl,2016 Mazda Mazda3 i Sport,WashingtonDC
"Used 2015 Ford Explorer XLT with FWD, Fog Lights, Third Row Seating, Keyless Entry, Heated Seats, Split/Folding Seats, Air Conditioning, Cloth Seats, Power Steering, AM/FM, 4-Wheel Disc Brakes","$26,754 ",Silver,"Mileage: 18,469 miles",SUV,6 Cyl,2015 Ford Explorer XLT,WashingtonDC
"Used 2016 Ford F-150 XL with 4WD, Split/Folding Seats, Air Conditioning, Power Steering, 4-Wheel Disc Brakes, Intermittent Wipers","$28,500 ",Blue,"Mileage: 17,303 miles",Pickup,6 Cyl,2016 Ford F-150 XL,WashingtonDC
"Used 2014 Honda Accord EXL with FWD, Leather Seats, Heated Seats, Rear-View Camera","$17,450 ",Silver,"Mileage: 36,177 miles",Sedan,4 Cyl,2014 Honda Accord EXL,WashingtonDC
"Used 2014 Infiniti Q50 Premium with AWD, Navigation System, Heated Seats, Rear-View Camera, Handsfree/Bluetooth Integration","$23,450 ",Black,"Mileage: 39,688 miles",Sedan,6 Cyl,2014 Infiniti Q50 Premium,WashingtonDC
"Used 2011 Jeep Wrangler Rubicon with 4WD, Fog Lights, Cruise Control, Heated Seats, Split/Folding Seats, Power Steering, 4-Wheel Disc Brakes, Intermittent Wipers, Power Mirrors","$29,074 ",Yellow,"Mileage: 40,854 miles",SUV,6 Cyl,2011 Jeep Wrangler Rubicon,WashingtonDC
"Used 2014 BMW 3 Series 335i xDrive with AWD, Navigation System, Rear-View Camera","$30,850 ",Gray,"Mileage: 31,427 miles",Sedan,6 Cyl,2014 BMW 3 Series 335i xDrive,WashingtonDC
"Used 2013 Chevrolet Camaro LS with RWD, Keyless Entry, Cruise Control, Air Conditioning, Satellite Radio, Power Steering, 4-Wheel Disc Brakes, Intermittent Wipers, Rear Window Defroster, Handsfree/Bluetooth Integration","$14,000 ",Red,"Mileage: 73,919 miles",Coupe,6 Cyl,2013 Chevrolet Camaro LS,WashingtonDC
"Used 2006 Jeep Commander with 4WD, Fog Lights, Power Sun/Moonroof, Trailer Hitch, Alloy Wheels, Cruise Control, Heated Seats, CD (Single Disc), Air Conditioning, Cloth Seats, Power Steering","$6,115 ",Beige,"Mileage: 154,170 miles",SUV,8 Cyl,2006 Jeep Commander,WashingtonDC
"Used 2014 BMW 3 Series 328i xDrive with AWD, Navigation System, Rear-View Camera","$25,950 ",Black,"Mileage: 27,510 miles",Hatchback,4 Cyl,2014 BMW 3 Series 328i xDrive,WashingtonDC
